screen_name	text	datetime	source	lang
HillaryClinton	"Happy Fourth of July. Celebrating this country we loveand 239 years of progress, expanded opportunity, and broken barriers. More to do. -H"	7/4/15 22:43	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	en
HillaryClinton	"""President Obama deserves more credit than he gets for what he got done.""  Hillary #DemDebate"	11/15/15 4:26	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	RT @HillaryforNV: Add your name to the team who'll build this campaign from the ground up: http://t.co/BHdkhjfrhs #Hillary2016 http://t.co/	6/8/15 20:44	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"What inspires Hillary about #Beijing20: how women around the world have taken up the call themselves. Watch: https://t.co/XhMfCKO2aQ"	9/4/15 5:04	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	RT @HillaryforIA: Today isnt Hillarys only launchjoin us tomorrow as she launches her Iowa campaign! Details here: http://t.co/XOhgxubsEf	6/13/15 20:00	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	Want to do more to support #Hillary2016? You're in luck: http://t.co/oEtVc1EUrA http://t.co/DaUvqxmUhi	5/14/15 19:51	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	Hillary has a plan to take our renewable energy production to the next level. This is just step one: http://t.co/kFlFJPtMN7	7/28/15 0:03	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	RT @HillaryforNH: TODAY: Hillary's on her way to New Hampshire! Follow along using #HillaryInNH	7/3/15 16:20	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"""Para el Se̱or Trump, solo tengo una palabra."" http://t.co/7CJnin3aGh"	7/13/15 23:29	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	es
HillaryClinton	#Hillary2016 gear + an adorable pup = one amazing family photo. (via andyjameswhite on Instagram) http://t.co/wZ85HkyLhk	8/12/15 16:09	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	.@NASANewHorizons traveled 3 billion miles in nine years to forge a new frontier. Let's always keep exploring. #PlutoFlyBy	7/14/15 20:53	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"Why Hillary fights to prevent gun violence: ""You should be safe when you go to school, when you go to the movies, when you go to church."""	10/25/15 4:41	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	Like they say in Arkansas. http://t.co/9eCXqkzW0F http://t.co/tQr898n0sU	6/6/15 23:12	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	#tbt: Wellesley in the '60s. http://t.co/nyl7Ln1DkM	4/16/15 23:58	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"Hillary's speech from today was a little longer than 140 characters, but you can find the whole thing here: https://t.co/l08bk5wpoG"	6/13/15 20:13	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"""Building an economy for tomorrow also requires investing in our most important asset: our peoplebeginning with our youngest."""	6/13/15 18:19	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"Happy Father's Day, @billclinton! Doesn't this feel like yesterday? -H http://t.co/Vx4tJdiTJc"	6/21/15 17:27	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	RT @billclinton: Thank you #BBKing http://t.co/seXl5afcj9	5/15/15 20:43	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	Hot Dogs + Grillary Clinton = A Happy #NationalHotDogDay http://t.co/pUZZxoUTiQ	7/24/15 0:48	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"Bye for now, Iowa, &amp; thank you! I loved talking to so many of you about whats on your mind &amp; your ideas for the future. See you soon! -H"	4/16/15 21:24	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	en
HillaryClinton	RT @sa_elizabeth: Jones County welcomes @HillaryClinton #YouGoGirl @HillaryforIA http://t.co/kNA3It8qhJ	4/14/15 20:46	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	11 hours in  #ImWithHer https://t.co/0t9V3oqZGQ https://t.co/wxtU2atLte	10/23/15 3:01	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	Spotted at Texas Southern University: http://t.co/dKpqqFX7fs	6/7/15 16:12	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	RT @colormelauren: Do yourself a favor and watch @HillaryClinton's snapchat story before tonight's debate.	9/17/15 1:40	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"Advantage, Hillary. http://t.co/vewNE5SvMP"	6/13/15 18:36	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"""To every survivor of sexual assault...You have the right to be heard. You have the right to be believed. We're with you."" Hillary"	9/14/15 19:24	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	RT @sa_elizabeth: Quilting for @HillaryClinton and reading #HardChoices #HillaryQuiltProject http://t.co/1ulsOTuLmb	6/10/15 15:52	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"RT @Becerra4CA34: Today, I ask every American to join me in supporting @HillaryClinton for President! http://t.co/mFy4ejPmen"	8/7/15 0:47	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	Can't wait! https://t.co/epG52kUEQK https://t.co/NnDuEp4VbN	12/10/15 23:08	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"RT @JeanneShaheen: Today, I officially endorsed @HillaryClinton at #NHWomen4Hillary kick off! Add your name: http://t.co/o2YpQIxSKS http://"	9/6/15 15:43	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"Our third fight: ""to harness all of America's power, smarts, and values to maintain our leadership for peace, security, and prosperity."""	6/13/15 18:24	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	What do @madeleine and @CecileRichards recall from Hillarys #Beijing20 speech? Read the story behind her remarks: http://t.co/nHvowABTWP	9/10/15 0:38	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	"For Adam, that means enjoying cross country. At meets, other teams run him in &amp; congratulate him. It's neat to see! http://t.co/YGk4krihuz"	7/26/15 18:02	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"When Republicans attack Planned Parenthood, they're attacking women's health. Proud to #StandWithPP and always will. https://t.co/frqgxI6sjG"	9/29/15 14:02	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"RT @ColbertBuschSC: Looking forward to @HillaryClinton stopping by @colbertlateshow tomorrow night, 10/27. Tune in - you know I'll be watch"	10/27/15 15:24	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"Hillary is proud to be a champion for workers, and honored to stand with @SEIU. https://t.co/BWNQbpTUmP"	11/18/15 17:59	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	Todays the day the Republican presidential candidates meet for the second debate. Follow @TheBriefing2016 for fact-checks and more.	9/16/15 19:21	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	Be a part of THIS team: http://t.co/FYfvEKoCbf http://t.co/DnQ28NmNcZ	7/6/15 1:47	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"Hillary just joined @Quora! Check out her answers on health care, Planned Parenthood, and being a grandma: https://t.co/SpMBN6ZA1H"	12/1/15 21:39	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	Hillary's new favorite singer. http://t.co/GIjA6nUO7h	6/7/15 2:04	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	Stick it to Trump with the official #LoveTrumpsHate sticker. https://t.co/uYJ9HjgT3N https://t.co/f3QouFFCxd	12/9/15 0:20	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	"Later that night, she joined us to talk about the big questions that really need to be askedfor Adam, and for everyone fighting for a cure."	7/26/15 18:33	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"New York, NY  Sioux City, Des Moines, and Burlington, Iowa: http://t.co/5tO8kOirk3 http://t.co/rMAiha7khD"	6/16/15 16:40	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	"RT @HillaryforNH: ""We love Hillary. Universal pre-k is important to us, especially since I'm a pre-school teacher."" - Jenn, Claremont http:"	8/11/15 17:38	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	Be a part of this team. Sign up to volunteer with #Hillary2016: http://t.co/wdqjt6L0Nz http://t.co/fciJ87XSGR	5/16/15 16:57	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	Best Pride month ever. Celebrate with the Hillary Pride collection: http://t.co/PMt81ZKcbk #lovewins http://t.co/2lyVeNY436	6/27/15 16:58	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	Want Hillary's first thoughts after the #DemDebate? Text ImWithHer now to 47246 to get a message from her!	11/15/15 5:05	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	Proud to celebrate a historic victory for marriage equality&amp; the courage &amp; determination of LGBT Americans who made it possible. -H	6/26/15 16:05	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	RT @TheBriefing2016: .@HillaryClinton isn't new to taking on Wall Street. More about her record: https://t.co/0SMtkYh0Te #GOPDebate https:/	11/11/15 4:45	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	"""We've got to come to terms with hard truths about guns in America."" https://t.co/Wf2SFrAZKb"	8/28/15 3:54	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	Have you claimed your #Hillary2016 pride sticker yet? Sign up nowit's free: http://t.co/s1Bb096Kpd http://t.co/N6PmHuzR9F	5/2/15 0:41	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"RT @PPNHAF: ""It's time to finally guarantee #equalpay for women."" @HillaryClinton at #JJdinner #fitn https://t.co/WHW4MkocLD"	11/30/15 2:01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	en
HillaryClinton	"RT @LSD_Esq: Lest we forget, today marks 60 years since the horrific, senseless  &amp; brutal murder of Emmett Till #BlackLivesMatter http://t."	8/29/15 5:01	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	Every Republican senator running for president voted against making it harder for suspected terrorists to get a gun. https://t.co/UPBRimdSAL	12/4/15 23:26	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	"Hillary will fight to protect DACA/DAPA, pass comprehensive immigration reform, and keep families together. #DemDebate"	11/15/15 3:53	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	Attacking financial reform is risky and wrong. Better for Congress to focus on jobs and wages for middle class families.	1/16/15 19:57	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	en
HillaryClinton	"RT @TheBriefing2016: This Throwback Thursday, here's a look at Republicans' outdated plans to ""take care"" of women. #GOPtbt https://t.co/RI"	9/10/15 18:36	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	You never know what you could be missing if you're not following the #Hillary2016 Flickr  http://t.co/vAeZXsO6Iu http://t.co/8rfHeIvZlD	5/7/15 23:54	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	It's not enough to condemn campus sexual assault. We need to end it. http://t.co/M7x2xuNwpb	9/24/15 14:06	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	"Step 1: Get your free bumper sticker at http://t.co/qfjNmvWfeV. Step 2: Stick it to something. http://t.co/KdYTHxLrU6"	4/26/15 17:59	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	I want to say: Equality for women is so important to me. Hillary's deep understandingto live it and to understand itmeans a lot to me.	5/21/15 20:07	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	"""What part of democracy are all these candidates afraid of?"" Read why Hillary is fighting to protect voting rights. http://t.co/z6SHW4ChQF"	10/19/15 0:51	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"""Every American deserves access to quality, affordable health care even new Americans.""  Hillary #LatinosforHillary"	10/15/15 20:18	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	"RT @CoreyCiorciari: With 33,000 Americans killed every year, @HillaryClinton is right: we need to #KeepShoutingOnGuns"	10/15/15 23:09	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	RT @AdamParkhomenko: #Hillary2016 supporters are organizing in Every. Single. State. We put together a little something to show you what th	6/10/15 19:29	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	Your fights are Hillary's fights. http://t.co/OKwDwbqqaS	10/14/15 23:07	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	"""We cant wait any longer for a path to full and equal citizenship."""	5/6/15 0:49	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"""Our prayers are with the people of France tonight but that is not enough.""  Hillary #DemDebate"	11/15/15 3:06	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	"RT @HillaryforNV: For a pretty great behind-the-scenes look--and strong pun game--of the #EveryNevadan tour, follow us on #Instagram. http:"	7/22/15 5:56	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"""I will not quit on you. I will fight for you. I will be there for you every single day.""Hillary (via @HillaryforIA) http://t.co/KIdjK7rDKH"	7/8/15 23:02	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	".@Bustle: ""6 Feminist Points In Hillary Clinton's Veterans Plan That Are Awesomely Inclusive""  https://t.co/SHEKnnJLcA"	11/12/15 3:32	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	RT @TheBriefing2016: Hillary Clinton has a long record on LGBT rights. Here's just a few examples: #MSNBC2016 https://t.co/RqW3aWpOYK	11/7/15 3:41	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	Our goal must not be to deter or contain ISIS. Our goal must be to defeat ISIS. https://t.co/L6B9xAtrF3	12/7/15 17:13	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"""She has so much compassion and it shows. She's a person, she's a grandmother, she's somebody's mother."" http://t.co/JoqSQ2bdGc"	8/17/15 16:20	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	Last chance: http://t.co/pfy38tqzXs http://t.co/WJIhPCCruV	6/6/15 3:33	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	RT @TheBriefing2016: Republican attacks on women's vital health services must stop. #StandWithPP http://t.co/YtX49gnff3	8/3/15 22:23	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	RT @HillaryforNH: Thank you to all of the volunteers and supporters at the Gorham #4thofJuly Parade with #HillaryInNH http://t.co/vrZaEppCmo	7/5/15 0:02	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"Merry XMas &amp; Happy New Year x 1,002,958. Thinking about the millions who face challenges everyday. Looking forward to 2014. So much to do."	12/24/13 17:06	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	The best way to honor women who broke boundaries before us: Keeping it up. See the timeline: http://t.co/lB63pCTE8v	8/18/15 23:27	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"""I will fight to stop partisan attacks on the executive actions that would put DREAMersincluding many with us todayat risk of deportation"""	5/6/15 0:51	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	It's time. http://t.co/4qjj5PU2uQ http://t.co/TyloYKuKWZ	4/30/15 0:14	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	Another key to strong growth that often goes overlooked &amp; undervalued: Breaking down barriers to joining the workforceespecially for women.	7/13/15 16:21	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	"Lets make college affordable, relieve the crushing burden of student debt, and help every family get ahead. Watch: https://t.co/i3mQP8h4HX"	8/10/15 15:13	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"This morning, Hillary testifies before @HouseBenghazi. Follow @TheBriefing2016 for fact-checks from the hearing. https://t.co/CWUkoewxD3"	10/22/15 15:48	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	Our nation's future - jobs &amp; economic growth - depends on investments made today. The GOP budget fails Americans on these principles.	3/18/15 1:05	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"Hillary's first Periscope! Hillary says hi earlier today with Michelle Kwan, reporting from Roosevelt Island: https://t.co/98vSl443r3"	6/13/15 22:29	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	Being a champion for everyday Americans isn't just about talkingit's also about listening. http://t.co/RjiNYWFXpU	5/28/15 3:40	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	Watch the #GOPdebate? Bet you feel like donating to a Democrat right about now. http://t.co/pGlQCqQgOP http://t.co/QP1e0yObMf	8/7/15 5:05	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"Hillary, 20 years ago today: It is no longer acceptable to discuss women's rights as separate from human rights. https://t.co/TNEXF8jZF4"	9/5/15 17:22	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"RT @mayaharris_: .@HillaryClinton: ""It's a blast from the Jim Crow past."" Alabama should do the right thing &amp; protect #votingrights. http:/"	10/2/15 17:26	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"RT @amysusack: I was only 1 year old, and @HillaryClinton was already fighting for me  https://t.co/cIyaowcsH0"	9/1/15 21:34	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"Hillary sat down with @mitchellreports to talk about everything from her emails to her vision for America. Watch: https://t.co/oXOCQ9n4Lc"	9/4/15 20:30	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"We ""can't sacrifice our values or turn our backs on those in need. We must choose resolve and we must lead the world to meet this threat."""	11/19/15 16:39	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	RT @AnatoleJenkins: So down for #Hillary2016. She's the people's champ. http://t.co/KxxlbNcnbH http://t.co/ReKy3k2qze	5/20/15 3:04	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"6 things you might not know about Hillarys #Beijing20 speech, from conference attendee @finneyk: http://t.co/FbPRGiyG5F"	9/5/15 15:49	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	RT @adamslily: Big thanks for the team at Bike Tech for hosting us today! http://t.co/ho83ooJwYy	5/19/15 18:13	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	en
HillaryClinton	Hillary and Rachel. Tune in to @maddow at 9:00 pm ET!	10/24/15 2:46	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	Add your name to wish our favorite mom (and grandmother) a happy Mothers Day: http://t.co/yx6cGM1uP1 http://t.co/dX1oWtOdqW	5/9/15 23:01	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	Every woman deserves equal pay. Period. https://t.co/F5uzo79moY #GOPdebate	10/29/15 2:17	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	"RT @TheBriefing2016: Some Republicans claim they're talking about new ideas, but all they've got is sending us backwards. https://t.co/FBx2"	11/12/15 20:44	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"Equal pay, paid leave, child carethese are not ""women's issues."" https://t.co/cq3h5MRsrX"	7/24/15 22:59	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	RT @HillaryforIA: Read Cindy's #LoveMustWin story: http://t.co/fpkCNnoa7g http://t.co/G42Cw1EbI4	4/28/15 23:28	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"Diversity is a strength, not a weakness. The GOP disagrees: https://t.co/uirbqn8YAq"	9/23/15 19:45	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	Cutting off Americans from lifesaving health care at Planned Parenthood is wrong. #standwithPP http://t.co/XQbcLdzbUJ	9/18/15 20:24	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	Marriage equality is the law of the land. Officials don't have to agreebut they do have to uphold the law. #GOPdebate	9/17/15 2:53	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	RT @HillaryforIA: The first thing Sean did after meeting Hillary? Text his wife! http://t.co/5FH4BstkKL	4/30/15 0:54	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	Don't miss out on the most important updates from Hillary &amp; the campaign. Confirm you're on the official email list: http://t.co/0lcv91Kf79	5/21/15 3:14	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	Watch live  Hillary sits down with DREAMers at Rancho High School in Nevada to talk about immigration reform. http://t.co/00WXyllw8L	5/6/15 0:19	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"To truly honor those lost at Benghazi, we need to do everything in our power to ensure the safety of the brave Americans who do their work."	10/22/15 20:03	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"RT @jessetyler: Love this list of @HillaryClinton quotes on LGBT #equality.  http://t.co/lhV0KWWt3J"	10/16/15 2:33	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"""I am running for everyone who's ever been knocked down but refused to be knocked out.""Hillary http://t.co/wa5dpO16aU"	7/20/15 17:02	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	It's your time. http://t.co/gfAnewbn1B	6/13/15 18:01	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	More than 1 in 100 American adults is behind bars. Here's how we can start fixing that. https://t.co/Qdz9h116G3	11/2/15 1:49	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	en
HillaryClinton	"RT @brandonspeak: ""There are DREAMers out there like me waiting for @HillaryClinton"", Hugo, on immigration reform. @HillaryforNV http://t.c"	7/8/15 20:40	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	We shouldnt break up hardworking families who contribute to our economy and our society. Ill #Fight4DAPA. -H	5/19/15 22:49	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	"""We cant afford to leave talent on the sidelines."" http://t.co/wD2Bm5iA3e"	7/13/15 16:21	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"RT @LCVoters: ""We have to use every tool we have. There is no planet b."" -@HillaryClinton on fighting #climatechange at LCVAF's endorsement."	11/9/15 22:36	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"RT @MarcAnthony: This election is important for the future of the Latino community, our vote could make the difference @HillaryClinton http"	10/3/15 6:11	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
HillaryClinton	RT @smarino92: Just completed my 100th 1on1 meeting - - excited for hundreds more to come! Join us here: http://t.co/oQCttRzBDY http://t.co	5/15/15 15:25	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	RT @SarahSterner: Met this amazing couple: Aaron and Scott are excited to support @HillaryforIA bc she supports marriage equality! http://t	5/12/15 17:04	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	It's snowing in Iowa right now and organizers and volunteers are still knocking on doors for Hillary. https://t.co/0uapkGzgst	11/22/15 2:36	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	RT @rosierifka: Ted Cruz says no one is trying to ban contraception. Here are five times he tried to do *exactly* that: https://t.co/xSsquv	12/2/15 16:35	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	"Been waiting months to say this: Congratulations to Loretta Lynch, officially confirmed as the next AG. Great news for her + for America. -H"	4/23/15 22:40	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	en
HillaryClinton	Some of America's most powerful women tell us why they support Hillary: https://t.co/6jEh4h6odZ https://t.co/a87Gq7tYhY	10/28/15 0:46	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	en
